time,state,t2m,tp,lai_hv,lai_lv,cases,deaths
2020-01-01,TIBESTI,13.226862577626889,-273.1499938174818,-273.1396639784388,-272.8853468924349,15.0,0.0
2020-01-01,BORKOU,17.9383109731221,-273.14999825710635,-273.1361323177489,-272.7934840903278,80.0,0.0
2020-01-01,ENNEDI OUEST,14.834963429672769,-273.14999877119607,-273.09677180558833,-272.805283821553,58.0,0.0
2020-01-01,WADI FIRA,18.471731735061837,-273.14999894759455,-272.8813825334821,-272.29080904447113,600.0,0.0
2020-01-01,SALAMAT,25.26167897379122,-273.14999894759455,-272.5825288442792,-271.8382369913519,621.0,3.0
2020-01-01,SILA,24.064167038066273,-273.14999894759455,-272.30549873505663,-271.88208229013736,512.0,3.0
2020-01-01,OUADDAI,22.4414871155509,-273.14999894759455,-271.716162109375,-271.97945715862767,2395.0,0.0
2020-01-01,GUERA,24.384251436914496,-273.14999894759455,-272.57267989359895,-271.85928654115816,1500.0,8.0
2020-01-01,BATHA,21.94137436093547,-273.14999894759455,-272.57585407512727,-272.198350270255,1428.0,1.0
2020-01-01,HADJER LAMIS,22.620633820564535,-273.14999894759455,-271.88393151067913,-271.8613563783707,5118.0,0.0
2020-01-01,BAHR EL GAZEL,19.76165909431637,-273.1499988709123,-273.131591068097,-272.4899689436467,259.0,1.0
2020-01-01,KANEM,18.6827978772165,-273.14999868317074,-273.14821897062444,-272.690615208721,163.0,0.0
2020-01-01,CHARI BAGUIRMI,23.96568336184862,-273.14999894759455,-272.40481581876645,-271.8086295658806,1770.0,5.0
2020-01-01,LAC,20.848848230698536,-273.14999894759455,-271.6832778033088,-272.0518166934742,445.0,0.0
2020-01-01,LOGONE OCCIDENTAL,24.698739232772482,-273.14999894759455,-271.5853340344551,-271.49481889773637,6812.0,26.0
2020-01-01,LOGONE ORIENTAL,25.399285888671898,-273.14999894759455,-271.7828767140706,-272.16889101664225,8581.0,34.0
2020-01-01,MANDOUL,25.620987557364515,-273.14999894759455,-271.77767444957385,-271.7874597082605,10187.0,9.0
2020-01-01,MAYO KEBBI EST,24.474182942708353,-273.14999894759455,-272.42487304687495,-271.7537736002604,3680.0,30.0
2020-01-01,MAYO KEBBI OUEST,24.76081132038985,-273.14999894759455,-272.15835033454516,-271.72370267056,4241.0,9.0
2020-01-01,MOYEN CHARI,25.834003732895724,-273.14999894759455,-271.8072847084181,-271.74068379599663,6565.0,24.0
2020-01-01,TANDJILE,25.034016365840557,-273.14999894759455,-271.69319857893316,-271.7143992456896,7877.0,25.0
2020-01-01,NDJAMENA,22.780419921875023,-273.14999894759455,-270.72080078125,-271.8291585286458,8882.0,18.0
2020-01-01,ENNEDI EST,12.434465149730102,-273.1499989277845,-273.13198095631634,-272.73998136953236,227.0,0.0
2020-02-01,TIBESTI,15.49661799075119,-273.1499984664358,-273.1396639784388,-272.88533255792953,28.0,0.0
2020-02-01,BORKOU,20.322452450616254,-273.14999879869447,-273.1361323177489,-272.79347029438446,111.0,0.0
2020-02-01,ENNEDI OUEST,17.426776919157646,-273.1499985007253,-273.09677180558833,-272.80514098313444,56.0,0.0
2020-02-01,WADI FIRA,21.02907634357831,-273.14999902408204,-272.8814817994505,-272.28339334005835,462.0,0.0
2020-02-01,SALAMAT,28.54055110503009,-273.14999902454053,-272.5819056546624,-271.8475478445995,567.0,4.0
2020-02-01,SILA,27.232876402579734,-273.14999902454053,-272.3068935317481,-271.89518682492655,602.0,1.0
2020-02-01,OUADDAI,25.169856063179395,-273.14999902454053,-271.71878637984804,-271.9833663035758,1897.0,2.0
2020-02-01,GUERA,27.39651336368962,-273.14999902454053,-272.57300421058306,-271.86865995207717,1018.0,6.0
2020-02-01,BATHA,24.390795866355973,-273.14999902453076,-272.57614345074325,-272.192151472415,922.0,0.0
2020-02-01,HADJER LAMIS,24.997941343245998,-273.14999902454053,-271.88624838552164,-271.87054216938634,2649.0,0.0
2020-02-01,BAHR EL GAZEL,21.96606257912447,-273.1499984920226,-273.13158976670775,-272.4833571053771,165.0,0.0
2020-02-01,KANEM,20.740765669466953,-273.1499962267627,-273.14821897062444,-272.6870679010234,94.0,0.0
2020-02-01,CHARI BAGUIRMI,26.633044014882955,-273.14999902454053,-272.4058326419236,-271.8409131374711,1059.0,3.0
2020-02-01,LAC,22.886957146139707,-273.14999486562647,-271.6842543658088,-272.04646067899813,539.0,0.0
2020-02-01,LOGONE OCCIDENTAL,27.439925130208337,-273.14999902454053,-271.6025459485176,-271.51360207582127,4449.0,22.0
2020-02-01,LOGONE ORIENTAL,28.089990234375023,-273.14999902454053,-271.78470713297526,-272.17945327758787,8918.0,23.0
2020-02-01,MANDOUL,28.68514020159529,-273.14999902454053,-271.7833861451049,-271.82342435396635,7748.0,19.0
2020-02-01,MAYO KEBBI EST,27.175485026041713,-273.14999902454053,-272.4261075846354,-271.8041202799479,1943.0,7.0
2020-02-01,MAYO KEBBI OUEST,27.364849067914633,-273.14999902454053,-272.17258059057855,-271.7379969832921,2607.0,18.0
2020-02-01,MOYEN CHARI,29.024577882304015,-273.14999902454053,-271.8048541368112,-271.7410839554826,5468.0,15.0
2020-02-01,TANDJILE,28.086696861530186,-273.14999902454053,-271.6997870083513,-271.759919686153,5652.0,23.0
2020-02-01,NDJAMENA,25.13653971354171,-273.14999902454053,-270.72645670572916,-271.8627685546875,5934.0,8.0
2020-02-01,ENNEDI EST,15.028747040286419,-273.1499989200906,-273.13198095631634,-272.7400137190588,212.0,0.0
2020-03-01,TIBESTI,22.352624057684693,-273.1499939619657,-273.1396639784388,-272.8853027862646,37.0,0.0
2020-03-01,BORKOU,27.725339094773005,-273.1499987093027,-273.1361323177489,-272.7934562130078,115.0,0.0
2020-03-01,ENNEDI OUEST,25.32733138143908,-273.14999821929484,-273.09677180558833,-272.8051067157594,75.0,0.0
2020-03-01,WADI FIRA,27.788808164491797,-273.149999335889,-272.8814536293784,-272.27826772836534,460.0,1.0
2020-03-01,SALAMAT,32.5481890945299,-273.1499991652561,-272.5810898942318,-271.84838754038543,726.0,5.0
2020-03-01,SILA,31.61216115247487,-273.149999335889,-272.30808064505555,-271.9038816720847,524.0,1.0
2020-03-01,OUADDAI,30.49562940032115,-273.149999335889,-271.71911302649454,-271.979109764853,1572.0,0.0
2020-03-01,GUERA,32.00190362271945,-273.14999899749745,-272.57339377619576,-271.86758443316995,947.0,8.0
2020-03-01,BATHA,30.72113032297142,-273.1499993357421,-272.5762161154628,-272.1868519205301,769.0,0.0
2020-03-01,HADJER LAMIS,31.35567823840728,-273.1499993355585,-271.8885972545993,-271.87668063256046,2009.0,0.0
2020-03-01,BAHR EL GAZEL,29.094683044043222,-273.14999923785587,-273.13158117753864,-272.47790584604877,112.0,0.0
2020-03-01,KANEM,27.901457660628296,-273.1499987547437,-273.14821897062444,-272.68360439641253,106.0,0.0
2020-03-01,CHARI BAGUIRMI,32.308983086659,-273.1499992204345,-272.4063817972872,-271.86146121062825,1014.0,7.0
2020-03-01,LAC,29.645134420955912,-273.14999927562695,-271.68457390280327,-272.03746122472427,467.0,0.0
2020-03-01,LOGONE OCCIDENTAL,32.15369841746798,-273.14999563419207,-271.5726418519631,-271.5065016526442,3868.0,22.0
2020-03-01,LOGONE ORIENTAL,32.27746988932296,-273.14999208554264,-271.6918758392334,-272.16846758524576,7532.0,23.0
2020-03-01,MANDOUL,32.60895637565562,-273.1499886856748,-271.72400021853144,-271.80620219624126,5746.0,13.0
2020-03-01,MAYO KEBBI EST,32.52211588541667,-273.1499982859035,-272.426328125,-271.8170743815104,1783.0,7.0
2020-03-01,MAYO KEBBI OUEST,32.2949112391708,-273.149994387228,-272.1532765605662,-271.74201805190285,2233.0,15.0
2020-03-01,MOYEN CHARI,32.773819457285526,-273.14999035260496,-271.78320507523574,-271.7075268988073,6104.0,17.0
2020-03-01,TANDJILE,32.823400457974174,-273.1499968600867,-271.69946457435344,-271.75773168103444,4570.0,20.0
2020-03-01,NDJAMENA,31.631738281250023,-273.149999335889,-270.72804361979166,-271.8794921875,4536.0,17.0
2020-03-01,ENNEDI EST,23.015986313826886,-273.14999907977665,-273.13198095631634,-272.7400105019788,223.0,0.0
2020-04-01,TIBESTI,27.29969250215862,-273.1499991305207,-273.1396639784388,-272.88529675409717,26.0,0.0
2020-04-01,BORKOU,31.82459605477885,-273.14999924002893,-273.1361323177489,-272.7934621119629,76.0,0.0
2020-04-01,ENNEDI OUEST,29.20175725868387,-273.14999924305454,-273.09677180558833,-272.80513382967564,90.0,0.0
2020-04-01,WADI FIRA,30.728396505837907,-273.149999030679,-272.88134926596837,-272.2762228494162,286.0,0.0
2020-04-01,SALAMAT,33.83773030163775,-273.1499252502748,-272.5796925046652,-271.8120865276153,725.0,4.0
2020-04-01,SILA,33.13659487730706,-273.1499937543888,-272.3076751094536,-271.89971694434246,433.0,0.0
2020-04-01,OUADDAI,32.65572775135871,-273.1499977785731,-271.71907297971217,-271.9751702229496,1443.0,0.0
2020-04-01,GUERA,34.03705794656065,-273.1499584730668,-272.57300372904336,-271.8434527937007,711.0,10.0
2020-04-01,BATHA,33.808745046608124,-273.14999917689624,-272.5760884308784,-272.1809428191216,672.0,2.0
2020-04-01,HADJER LAMIS,34.554975743447585,-273.1499990133193,-271.8878746771043,-271.8747206164944,1716.0,0.0
2020-04-01,BAHR EL GAZEL,32.909817055903545,-273.14999923918896,-273.1315798761494,-272.47529604002864,160.0,1.0
2020-04-01,KANEM,32.148750307848104,-273.14999920551105,-273.14821897062444,-272.68274798017455,66.0,0.0
2020-04-01,CHARI BAGUIRMI,34.91911305450202,-273.1499870240368,-272.4055221517356,-271.83766394139593,602.0,4.0
2020-04-01,LAC,33.70746208639707,-273.1499985583069,-271.68418758616724,-272.0366383272059,591.0,0.0
2020-04-01,LOGONE OCCIDENTAL,33.50586187900643,-273.1499092061244,-271.50563151041666,-271.4802753155048,2703.0,17.0
2020-04-01,LOGONE ORIENTAL,33.02429606119796,-273.1498053917565,-271.53474019368485,-272.14320920308427,6403.0,26.0
2020-04-01,MANDOUL,33.05520446350528,-273.14954571619506,-271.6336220907998,-271.74683590335445,3044.0,4.0
2020-04-01,MAYO KEBBI EST,34.69188151041669,-273.14997200876456,-272.4254817708333,-271.78314127604165,1082.0,17.0
2020-04-01,MAYO KEBBI OUEST,33.8973342744431,-273.14989433828833,-272.0962636815439,-271.7096670018564,1107.0,11.0
2020-04-01,MOYEN CHARI,33.563667830066606,-273.14975256063616,-271.75448424209503,-271.63817543165214,3714.0,7.0
2020-04-01,TANDJILE,34.374498248922464,-273.1499309727101,-271.6924038591056,-271.7066860856681,2510.0,22.0
2020-04-01,NDJAMENA,35.03831380208334,-273.1499991344413,-270.72816569010416,-271.8813232421875,4322.0,16.0
2020-04-01,ENNEDI EST,26.684717154328325,-273.1499992428111,-273.13198095631634,-272.7400046039989,130.0,0.0
2020-05-01,TIBESTI,28.779566078307653,-273.1499993008591,-273.1396639784388,-272.8852905273437,18.0,0.0
2020-05-01,BORKOU,33.312452199434915,-273.14999904370734,-273.1361323177489,-272.7935115870701,39.0,0.0
2020-05-01,ENNEDI OUEST,30.96676290760871,-273.1499991296857,-273.09677180558833,-272.8053112816044,70.0,0.0
2020-05-01,WADI FIRA,31.89024725274726,-273.14999722723365,-272.88131170587224,-272.277781861693,428.0,0.0
2020-05-01,SALAMAT,32.696712761809295,-273.149387891439,-272.5772493576621,-271.73483690884024,566.0,1.0
2020-05-01,SILA,32.9740365457215,-273.1497082792144,-272.3062356628827,-271.8748940691852,473.0,3.0
2020-05-01,OUADDAI,32.9821794713439,-273.1499403689835,-271.71858469846217,-271.9729575176013,949.0,0.0
2020-05-01,GUERA,32.79732340976335,-273.149381734037,-272.57242251063235,-271.7748459072978,626.0,4.0
2020-05-01,BATHA,34.517026835578235,-273.1499628163316,-272.57562677731806,-272.175074140471,447.0,3.0
2020-05-01,HADJER LAMIS,34.450727696572585,-273.14989164459496,-271.88622082125755,-271.86236739620085,1487.0,0.0
2020-05-01,BAHR EL GAZEL,34.16015958155651,-273.1499938278391,-273.1315798761494,-272.4735482742537,127.0,0.0
2020-05-01,KANEM,33.29648574321368,-273.14999348086917,-273.14821897062444,-272.68149991277636,121.0,0.0
2020-05-01,CHARI BAGUIRMI,33.77382812500002,-273.14971068027006,-272.40385085133573,-271.7925758704032,496.0,4.0
2020-05-01,LAC,34.309983915441194,-273.1499260482699,-271.683196662454,-272.0337567497702,372.0,0.0
2020-05-01,LOGONE OCCIDENTAL,30.77074819711538,-273.1487527076946,-271.3688032101362,-271.4357227814503,1726.0,19.0
2020-05-01,LOGONE ORIENTAL,29.86108805338546,-273.1475383804024,-271.28629913330076,-272.10041974385575,3882.0,12.0
2020-05-01,MANDOUL,30.517518028846155,-273.1479851459742,-271.49143578589377,-271.60843633905154,3155.0,12.0
2020-05-01,MAYO KEBBI EST,33.19740885416667,-273.1496673960456,-272.4226114908854,-271.7069799804687,681.0,3.0
2020-05-01,MAYO KEBBI OUEST,32.10454439975251,-273.1494713363584,-271.9748992013459,-271.6258192005724,1051.0,13.0
2020-05-01,MOYEN CHARI,31.236296921227847,-273.1482853517852,-271.7118394479244,-271.49300602117233,2846.0,6.0
2020-05-01,TANDJILE,31.910506465517244,-273.14903717749684,-271.6756406586745,-271.60567332300644,1762.0,22.0
2020-05-01,NDJAMENA,34.47109375000002,-273.14987573940596,-270.72694498697916,-271.8727783203125,3961.0,16.0
2020-05-01,ENNEDI EST,28.532364110541778,-273.14999908524356,-273.13198095631634,-272.74000728489887,131.0,0.0
2020-06-01,TIBESTI,31.51575384190693,-273.14998449482516,-273.1396639784388,-272.88528929496545,20.0,0.0
2020-06-01,BORKOU,35.137594421339145,-273.14999923856413,-273.1361323177489,-272.79356420194364,77.0,0.0
2020-06-01,ENNEDI OUEST,33.403073587399604,-273.1499991895185,-273.09677180558833,-272.80540150748755,77.0,0.0
2020-06-01,WADI FIRA,32.04994902558383,-273.1499479377183,-272.8808926425137,-272.27636074862636,563.0,0.0
2020-06-01,SALAMAT,30.663115791416033,-273.1485410796423,-272.5716621929311,-271.51205532461563,504.0,0.0
2020-06-01,SILA,31.192680041422022,-273.14827005371745,-272.30266080510694,-271.77758027147127,564.0,3.0
2020-06-01,OUADDAI,31.782677981410586,-273.14945811149096,-271.713326507689,-271.9501467738698,1192.0,0.0
2020-06-01,GUERA,31.136098623181738,-273.1488367956018,-272.5695026946961,-271.57531993497287,432.0,2.0
2020-06-01,BATHA,34.15344241489407,-273.1498301342265,-272.5743140001334,-272.1530159868799,480.0,2.0
2020-06-01,HADJER LAMIS,33.14681987147179,-273.1495122520956,-271.878999476279,-271.7956805813697,1581.0,0.0
2020-06-01,BAHR EL GAZEL,34.25805893107014,-273.14994030445547,-273.1315780542044,-272.4639047195662,83.0,0.0
2020-06-01,KANEM,33.954947546108826,-273.1499814441372,-273.14821897062444,-272.6770155925049,80.0,0.0
2020-06-01,CHARI BAGUIRMI,31.668207994929105,-273.1489432274176,-272.3997481293288,-271.64868750257665,249.0,4.0
2020-06-01,LAC,34.31860926011029,-273.14989972396074,-271.680850758272,-272.02099968405327,451.0,0.0
2020-06-01,LOGONE OCCIDENTAL,28.733344601362205,-273.14709929001083,-271.13131072215543,-271.3373012444912,4062.0,8.0
2020-06-01,LOGONE ORIENTAL,28.05640055338546,-273.1469431273105,-270.9424346923828,-272.0176211039225,11195.0,30.0
2020-06-01,MANDOUL,28.712122008850542,-273.14823257583845,-271.30700034828453,-271.3815887237762,6711.0,15.0
2020-06-01,MAYO KEBBI EST,30.710719401041672,-273.1486102016103,-272.41694905598956,-271.50531005859375,3370.0,0.0
2020-06-01,MAYO KEBBI OUEST,29.672891688582922,-273.1478399819655,-271.808066551284,-271.46667818881497,2097.0,7.0
2020-06-01,MOYEN CHARI,29.411787802792162,-273.14869360487126,-271.6444631362102,-271.19180366470965,4505.0,9.0
2020-06-01,TANDJILE,29.94747945851293,-273.14823415545135,-271.6413195379849,-271.37429115032324,4524.0,15.0
2020-06-01,NDJAMENA,32.94220377604171,-273.14931320705216,-270.71864420572916,-271.809912109375,3569.0,4.0
2020-06-01,ENNEDI EST,30.882670162083684,-273.1499992696,-273.13198095631634,-272.7400174723188,117.0,0.0
2020-07-01,TIBESTI,30.828112442713916,-273.1498900599303,-273.1396639784388,-272.88528754369105,254.0,2.0
2020-07-01,BORKOU,33.999812527401616,-273.1496821746604,-273.1361323177489,-272.7935132045255,88.0,0.0
2020-07-01,ENNEDI OUEST,32.46135304672731,-273.1499018292651,-273.09677180558833,-272.8053033204971,61.0,0.0
2020-07-01,WADI FIRA,29.23362916380495,-273.1483311088439,-272.87806248926853,-272.223973267943,713.0,1.0
2020-07-01,SALAMAT,26.233870007520068,-273.1451067738527,-272.56396762895497,-271.08302691726544,3788.0,1.0
2020-07-01,SILA,26.46781341757554,-273.14536936791166,-272.289705376337,-271.4928053887898,1711.0,0.0
2020-07-01,OUADDAI,27.47747614562752,-273.1462661019517,-271.6842573686079,-271.810943193398,2687.0,1.0
2020-07-01,GUERA,26.780886533838782,-273.14560106880924,-272.56074902536363,-271.2237090402336,4061.0,4.0
2020-07-01,BATHA,30.515796828802593,-273.14814258824936,-272.56883350828474,-272.0451897238933,1674.0,1.0
2020-07-01,HADJER LAMIS,28.994728137600816,-273.14762053441467,-271.8557145641696,-271.60177287440143,2510.0,7.0
2020-07-01,BAHR EL GAZEL,31.48128310734279,-273.1491524627043,-273.1315660814232,-272.41912964127465,356.0,1.0
2020-07-01,KANEM,32.0442085226029,-273.1495113720819,-273.14821897062444,-272.65284524306315,255.0,0.0
2020-07-01,CHARI BAGUIRMI,27.63637888563659,-273.1468504826108,-272.3914586210628,-271.3681621944055,2143.0,6.0
2020-07-01,LAC,30.780991498161768,-273.1489830887371,-271.67509981043196,-271.9712567497702,1105.0,0.0
2020-07-01,LOGONE OCCIDENTAL,25.604795172275658,-273.14365054386167,-270.952505884415,-271.2355947641226,11676.0,17.0
2020-07-01,LOGONE ORIENTAL,25.291680908203148,-273.143457353441,-270.73259963989256,-271.9517641703288,16593.0,27.0
2020-07-01,MANDOUL,25.581892619099676,-273.1435692683435,-271.1940468954873,-271.2226565914554,29353.0,43.0
2020-07-01,MAYO KEBBI EST,27.12500651041671,-273.14626683889577,-272.40977620442703,-271.22388264973955,12284.0,35.0
2020-07-01,MAYO KEBBI OUEST,26.476039410581734,-273.14596446651115,-271.6933240833849,-271.29182153078585,5068.0,25.0
2020-07-01,MOYEN CHARI,25.731890833025147,-273.1425708443411,-271.58949682472723,-270.8900050417206,15669.0,23.0
2020-07-01,TANDJILE,26.222235317887964,-273.1444606801302,-271.60885220231677,-271.09959337957974,21462.0,40.0
2020-07-01,NDJAMENA,29.21930338541671,-273.148014346774,-270.7011067708333,-271.6437744140625,7137.0,7.0
2020-07-01,ENNEDI EST,30.603197777498167,-273.14981889321655,-273.13198095631634,-272.7399386538593,311.0,0.0
2020-08-01,TIBESTI,30.54634328714468,-273.14972243518014,-273.1396639784388,-272.8852872193809,298.0,0.0
2020-08-01,BORKOU,31.90061893359075,-273.14949363454707,-273.1361323177489,-272.79324546808016,104.0,1.0
2020-08-01,ENNEDI OUEST,30.984690398304622,-273.14944483604455,-273.09677180558833,-272.8046905459889,236.0,0.0
2020-08-01,WADI FIRA,25.14582278073493,-273.145042243322,-272.8732754550137,-272.112124130752,1992.0,1.0
2020-08-01,SALAMAT,24.912354211926242,-273.13960327723436,-272.56030377882684,-270.78404451802027,5701.0,1.0
2020-08-01,SILA,24.363968448510946,-273.13742279870394,-272.27449123715394,-271.1729295564178,2687.0,0.0
2020-08-01,OUADDAI,24.43154972362896,-273.14031472567046,-271.64471671967635,-271.6148654621109,4172.0,0.0
2020-08-01,GUERA,25.05110012558555,-273.14022764484605,-272.55034343410995,-270.91800741763745,6173.0,6.0
2020-08-01,BATHA,26.972559556196643,-273.1444403701454,-272.5599947193762,-271.89285559835946,3384.0,3.0
2020-08-01,HADJER LAMIS,26.053621156754048,-273.14189100443053,-271.81850526871216,-271.33776087607106,6379.0,9.0
2020-08-01,BAHR EL GAZEL,28.516268094516306,-273.1478278492615,-273.1315504647521,-272.36818051206023,1148.0,0.0
2020-08-01,KANEM,29.498069365012043,-273.1487897619115,-273.14821897062444,-272.62475538905153,1533.0,0.0
2020-08-01,CHARI BAGUIRMI,25.569669231324212,-273.14118964202913,-272.3807766635059,-271.05677306645777,4343.0,10.0
2020-08-01,LAC,27.617201861213232,-273.1460158397964,-271.6688512465533,-271.9272898954504,3334.0,2.0
2020-08-01,LOGONE OCCIDENTAL,25.190338291266073,-273.1437272695705,-270.8520748823117,-271.17733592497996,12582.0,12.0
2020-08-01,LOGONE ORIENTAL,25.110925292968773,-273.14391030333934,-270.75659344991044,-271.93371175130204,15672.0,20.0
2020-08-01,MANDOUL,25.357633235904757,-273.14379765227034,-271.20420177966565,-271.2059833233173,27859.0,49.0
2020-08-01,MAYO KEBBI EST,25.646507161458374,-273.14285461106954,-272.4059952799479,-271.0464143880208,12387.0,29.0
2020-08-01,MAYO KEBBI OUEST,25.566170811417123,-273.1427547421205,-271.6381289642636,-271.2006930209622,8607.0,23.0
2020-08-01,MOYEN CHARI,25.33987755408657,-273.14274187568935,-271.58255073502215,-270.80849421574516,17340.0,22.0
2020-08-01,TANDJILE,25.537542093211243,-273.14430938290815,-271.59752323545257,-270.98463513604526,16166.0,14.0
2020-08-01,NDJAMENA,26.123030598958337,-273.14151913076637,-270.67237955729166,-271.3482421875,14181.0,34.0
2020-08-01,ENNEDI EST,28.549116875800735,-273.14876929294826,-273.13198095631634,-272.739495947909,457.0,0.0
2020-09-01,TIBESTI,29.404432722004515,-273.1499755177723,-273.1396639784388,-272.885287608553,217.0,2.0
2020-09-01,BORKOU,33.48613304084665,-273.1499677206866,-273.1361323177489,-272.79332177391854,188.0,0.0
2020-09-01,ENNEDI OUEST,31.97414435402885,-273.14996599764726,-273.09677180558833,-272.80462120359016,135.0,0.0
2020-09-01,WADI FIRA,28.63783589457421,-273.14913473314584,-272.8750252189217,-272.170713856456,3075.0,0.0
2020-09-01,SALAMAT,25.461800739471926,-273.14402897858844,-272.5600394019468,-270.7685085140235,4973.0,2.0
2020-09-01,SILA,25.42088598468962,-273.1453896166966,-272.27734227532505,-271.2282220827653,4013.0,0.0
2020-09-01,OUADDAI,26.071866894145273,-273.1470074653535,-271.6535024047369,-271.6928486096529,6431.0,6.0
2020-09-01,GUERA,25.933985338079424,-273.1455646369034,-272.5522565913153,-270.94402572962895,7719.0,7.0
2020-09-01,BATHA,29.93095780120734,-273.14898451205534,-272.56196805575513,-271.9886010710106,4280.0,4.0
2020-09-01,HADJER LAMIS,27.68707157258069,-273.1482419831813,-271.823095703125,-271.42342371786793,10523.0,19.0
2020-09-01,BAHR EL GAZEL,31.190912971415287,-273.1496380552012,-273.13156712253465,-272.4206410747601,2188.0,5.0
2020-09-01,KANEM,31.406603854257924,-273.14972563803013,-273.14821897062444,-272.6502646638299,6316.0,0.0
2020-09-01,CHARI BAGUIRMI,26.479654776137863,-273.14645787561346,-272.38148009770777,-271.0487057970193,4616.0,2.0
2020-09-01,LAC,30.18720703125001,-273.1491904166336,-271.6714994542739,-271.97054227941175,7531.0,7.0
2020-09-01,LOGONE OCCIDENTAL,25.270485276442344,-273.144032018603,-270.77882799979966,-271.1372420873397,13140.0,16.0
2020-09-01,LOGONE ORIENTAL,25.144209798177087,-273.1429025212768,-270.70941200256345,-271.9096791585286,14790.0,29.0
2020-09-01,MANDOUL,25.372252649694076,-273.14229512250347,-271.18720839707163,-271.1490686803431,27012.0,25.0
2020-09-01,MAYO KEBBI EST,26.052766927083383,-273.1452948848065,-272.40527425130205,-270.99478515625,9886.0,17.0
2020-09-01,MAYO KEBBI OUEST,25.530765586324264,-273.14446352523987,-271.5774430983137,-271.1815569887067,11069.0,35.0
2020-09-01,MOYEN CHARI,25.44487969212281,-273.1418466549278,-271.5839682674972,-270.7642368655233,15407.0,40.0
2020-09-01,TANDJILE,25.69860924030172,-273.14441625202267,-271.58415443157327,-270.8882509428879,14334.0,26.0
2020-09-01,NDJAMENA,27.503157552083337,-273.14797267257234,-270.680029296875,-271.42128092447916,19986.0,22.0
2020-09-01,ENNEDI EST,30.369680665492353,-273.1499709916912,-273.13198095631634,-272.7393572560166,665.0,1.0
2020-10-01,TIBESTI,25.290600923219984,-273.1499971878112,-273.1396639784388,-272.8852973378553,216.0,3.0
2020-10-01,BORKOU,30.47771428049498,-273.1499987214643,-273.1361323177489,-272.79342909684334,179.0,1.0
2020-10-01,ENNEDI OUEST,28.08772374172969,-273.1499992177239,-273.09677180558833,-272.8046814310979,57.0,0.0
2020-10-01,WADI FIRA,28.86552627060439,-273.1499960437032,-272.87858511117787,-272.24635210980426,3102.0,0.0
2020-10-01,SALAMAT,27.446970393270988,-273.1495141463148,-272.56490937639256,-271.09528943502113,4307.0,1.0
2020-10-01,SILA,27.25088873741612,-273.14977248792314,-272.29109771523696,-271.5477616073301,4252.0,0.0
2020-10-01,OUADDAI,27.905953557312273,-273.1499553205439,-271.6854356124938,-271.8529585404829,8347.0,6.0
2020-10-01,GUERA,28.070795580621336,-273.14975304779193,-272.56191098064596,-271.32117917514176,7499.0,8.0
2020-10-01,BATHA,30.953266672141922,-273.1499585018658,-272.5689907078987,-272.11535865893967,6665.0,4.0
2020-10-01,HADJER LAMIS,29.84523532006051,-273.1498846034643,-271.852890211536,-271.6638982957409,12773.0,24.0
2020-10-01,BAHR EL GAZEL,30.8121285314499,-273.14994420249735,-273.1315783144822,-272.47066647787847,2074.0,0.0
2020-10-01,KANEM,29.948921847635745,-273.14996478860326,-273.14821897062444,-272.67723856857486,6067.0,0.0
2020-10-01,CHARI BAGUIRMI,28.727808583443277,-273.1498459962498,-272.39027463565714,-271.31832755297654,4788.0,3.0
2020-10-01,LAC,30.81194852941178,-273.14988724006884,-271.6763291302849,-272.01907384535843,8000.0,7.0
2020-10-01,LOGONE OCCIDENTAL,26.899253806089746,-273.14887005075025,-270.8876192533053,-271.18598257211534,10770.0,10.0
2020-10-01,LOGONE ORIENTAL,26.54101969401046,-273.1484328621831,-270.81144307454423,-271.93118832906083,16499.0,28.0
2020-10-01,MANDOUL,26.84229676573426,-273.1487553423608,-271.23157369973774,-271.21501055097247,27963.0,33.0
2020-10-01,MAYO KEBBI EST,28.178111979166715,-273.1495704192606,-272.40895507812496,-271.12285807291664,12063.0,35.0
2020-10-01,MAYO KEBBI OUEST,27.525781250000023,-273.14913830543225,-271.6541721457302,-271.3245762588954,11088.0,26.0
2020-10-01,MOYEN CHARI,27.142737610946767,-273.14921353251384,-271.6139441134661,-270.9442819087463,14127.0,43.0
2020-10-01,TANDJILE,27.727545797413825,-273.14949515233985,-271.59601545662713,-270.95580297009695,11019.0,24.0
2020-10-01,NDJAMENA,29.509505208333337,-273.1497878670886,-270.70411783854166,-271.6579345703125,27586.0,18.0
2020-10-01,ENNEDI EST,26.236369875549087,-273.14999932254415,-273.13198095631634,-272.73949112228905,486.0,0.0
2020-11-01,TIBESTI,17.604788373405995,-273.149999092703,-273.1396639784388,-272.8853408602675,316.0,1.0
2020-11-01,BORKOU,23.300022530202682,-273.1499991120896,-273.1361323177489,-272.7934422267756,136.0,1.0
2020-11-01,ENNEDI OUEST,20.365327785326087,-273.149999107646,-273.09677180558833,-272.804738658768,56.0,0.0
2020-11-01,WADI FIRA,23.868286401098942,-273.14999901711514,-272.8799632984203,-272.2674592741243,1500.0,0.0
2020-11-01,SALAMAT,27.99786305147063,-273.1499979697602,-272.57258870877894,-271.47528452609737,2642.0,0.0
2020-11-01,SILA,27.104889366610735,-273.1499990963384,-272.2995193379037,-271.7427705700765,3835.0,0.0
